"object_id","legacy_object","source_file","line","context_kind","enclosing_labels","text"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","60","narrative-paragraph","","The model is deliberately narrow. It is not a full dynamic structural model of the pharmaceutical industry. It does not solve product-market clearing, R\&D input-market clearing, free entry, exit, or an invariant firm distribution. The baseline closes only the market directly tied to the MAH mechanism: the market for qualified contract-manufacturing support. This single closure is important because MAH-induced demand for retained entrusted production support can raise the effective support cost $p_m^*(M,\eta)$, preventing the model from mechanically implying that MAH increases innovation for all firms."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","80","narrative-paragraph","","The institutional regime is $M\in\{0,1\}$, where $M=1$ denotes legal availability of the MAH-style retained entrusted route. Conditional on $M=1$, the continuous index $\eta\in[0,1]$ measures implementation intensity: how completely the post-MAH rules reduce entrusted-route friction and improve route-specific implementation. The convention is $\eta=0$ when $M=0$. Finite differences in $M$ describe route-set expansion; derivatives in $\eta$ describe marginal post-MAH implementation. The model never differentiates the binary indicator $M$."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","90","narrative-paragraph","","The discount factor satisfies $\beta\in(0,1)$, R\&D cost has $\kappa>0$, internal production cost $C^I(k_i)$ is weakly decreasing in internal manufacturing capability, and route-realization probabilities lie in $[0,1]$. Conditional on $M=1$, $\tau_{i\eta}^E(\eta)\le0$, $\zeta_{i\eta}^E(\eta,p_m)\ge0$, and $\zeta_{ip}^E(\eta,p_m)\le0$. In the baseline, $M$ and $\eta$ do not directly shift $a_i$, the market-return objects, or the residual burden $\mu_i^E$."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","93","narrative-paragraph","","The model is partial equilibrium except for the qualified contract-manufacturing support market. It takes the market-return environment and firm-characteristic distributions as given. The object $p_m^*(M,\eta)$ is an equilibrium per-project effective cost of a qualified support package, including service scarcity and production-readiness support, not a product-market price."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","107","equation","eq:zeta_decomposition","\zeta_i^r(\eta,p_m)=s_i\chi_i^r(\eta,p_m)\in[0,1],"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","117","equation","eq:GA;eq:GE;eq:GI;eq:GT","G_i^E(\eta,p_m)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","118","equation","eq:GA;eq:GE;eq:GI;eq:GT","&=\zeta_i^E(\eta,p_m)\left[\bar R_i^E+v\right]"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","119","equation","eq:GA;eq:GE;eq:GI;eq:GT","-p_m-\tau_i^E(\eta)-\mu_i^E,"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","141","equation","eq:logit_prob","P_i(r\mid M,\eta,p_m)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","143","equation","eq:logit_prob","\frac{\exp(G_i^r(M,\eta,p_m)/\sigma_r)}"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","144","equation","eq:logit_prob","{\sum_{\ell\in\calR_i(M)}\exp(G_i^\ell(M,\eta,p_m)/\sigma_r)},"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","150","equation","eq:Gamma","\Gamma_i(M,\eta,p_m)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","154","equation","eq:Gamma","\exp(G_i^r(M,\eta,p_m)/\sigma_r)."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","161","equation","eq:xstar_offeq","x_i^*(M,\eta,p_m)=\frac{\beta a_i}{\kappa}\Gamma_i(M,\eta,p_m)."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","167","equation","eq:cm_demand","D_m^{tot}(p_m;M,\eta)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","171","equation","eq:cm_demand","a_i x_i^*(M,\eta,p_m)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","172","equation","eq:cm_demand","P_i(E\mid M,\eta,p_m)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","187","narrative-paragraph","","The support cost lies in $[0,\bar p_m]$. Total demand and supply are finite and continuous. The excess-demand function $Z_m(p;M,\eta)=D_m^{tot}(p;M,\eta)-S_m(p)$ is strictly decreasing, with $Z_m(0;M,\eta)\ge0$ and $Z_m(\bar p_m;M,\eta)\le0$. Where derivatives are used, $D_{mp}^{tot}<S_{mp}$."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","192","proposition","eq:baseline_cm_clearing;prop:cmo_existence","Under Assumption \ref{ass:cmo_regular}, there is a unique $p_m^*(M,\eta)\in[0,\bar p_m]$ satisfying"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","194","equation;proposition","eq:baseline_cm_clearing;prop:cmo_existence","D_m^{tot}(p_m^*;M,\eta)=S_m(p_m^*)."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","205","narrative-paragraph","","Given $(M,\eta)$ and the exogenous payoff, technology, and distributional objects, a baseline partial equilibrium is a tuple $\{p_m^*,P_i,\Gamma_i,x_i^*,D_m^{tot},S_m\}$ satisfying the route-payoff equations, logit route choice, the R\&D first-order condition, and equation \eqref{eq:baseline_cm_clearing}."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","223","narrative-paragraph","","\beta a_i x_i\Gamma_i(M,\eta,p_m^*(M,\eta))-\frac{\kappa}{2}x_i^2 ."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","227","equation","eq:xstar","x_i^*(M,\eta)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","228","equation","eq:xstar","=\frac{\beta a_i}{\kappa}\Gamma_i(M,\eta,p_m^*(M,\eta))."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","235","equation","eq:lambda_obs","\lambda_i^{obs,ret}(M,\eta)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","237","equation","eq:lambda_obs","a_i x_i^*(M,\eta)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","239","equation","eq:lambda_obs","P_i(r\mid M,\eta,p_m^*)\zeta_i^r(M,\eta,p_m^*)."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","242","narrative-paragraph","","The notation $p_m^*$ in downstream equations means $p_m^*(M,\eta)$. Transfer and abandonment are excluded from this retained-product outcome. A broader data outcome can be represented by explicit route-specific observation weights, but its denominator must match the sample definition."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","245","equation","eq:lambda_obs_E","\lambda_i^{obs,E}(M,\eta)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","247","equation","eq:lambda_obs_E","a_i x_i^*(M,\eta)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","248","equation","eq:lambda_obs_E","P_i(E\mid M,\eta,p_m^*)\zeta_i^E(M,\eta,p_m^*)."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","256","proposition","eq:set_expansion;prop:set_expansion","For an eligible project with $q_i^E=1$, hold $p_m$, $\eta$, and all old-route payoffs fixed. Let"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","264","equation;proposition","eq:set_expansion;prop:set_expansion","1+\frac{\exp(G_i^E(\eta,p_m)/\sigma_r)}{Q_i^0}"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","274","proposition","eq:dGammadeta;eq:dpdeta;eq:GE_eta;eq:GE_p;prop:cmo_attenuation","Conditional on $M=1$, suppose only route $E$ depends directly on $\eta$. At a differentiable interior CMO equilibrium,"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","276","equation;proposition","eq:dGammadeta;eq:dpdeta;eq:GE_eta;eq:GE_p;prop:cmo_attenuation","G_{i\eta}^E"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","277","equation;proposition","eq:dGammadeta;eq:dpdeta;eq:GE_eta;eq:GE_p;prop:cmo_attenuation","&=(\bar R_i^E+v)\zeta_{i\eta}^E-\tau_{i\eta}^E\ge0,"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","282","equation;proposition","eq:dGammadeta;eq:dpdeta;eq:GE_eta;eq:GE_p;prop:cmo_attenuation","\frac{\dd p_m^*}{\dd\eta}"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","283","equation;proposition","eq:dGammadeta;eq:dpdeta;eq:GE_eta;eq:GE_p;prop:cmo_attenuation","&=\frac{D_{m\eta}^{tot}}{S_{mp}-D_{mp}^{tot}}\ge0"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","284","equation;proposition","eq:dGammadeta;eq:dpdeta;eq:GE_eta;eq:GE_p;prop:cmo_attenuation","\quad\text{if }D_{m\eta}^{tot}\ge0,"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","286","equation;proposition","eq:dGammadeta;eq:dpdeta;eq:GE_eta;eq:GE_p;prop:cmo_attenuation","\frac{\dd\Gamma_i}{\dd\eta}"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","288","equation;proposition","eq:dGammadeta;eq:dpdeta;eq:GE_eta;eq:GE_p;prop:cmo_attenuation","G_{i\eta}^E+G_{ip}^E\frac{\dd p_m^*}{\dd\eta}"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","292","proposition","eq:dGammadeta;eq:dpdeta;eq:GE_eta;eq:GE_p;prop:cmo_attenuation","Consequently, $\dd x_i^*/\dd\eta=(\beta a_i/\kappa)\dd\Gamma_i/\dd\eta$. The first term in brackets is the direct implementation gain; the second is weakly negative and is the equilibrium support-cost attenuation."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","327","equation;proposition","eq:direct_x_eta;eq:dPEdk;prop:heterogeneity","\left.\frac{\partial x_i^*}{\partial\eta}\right|_{p_m}"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","328","equation;proposition","eq:direct_x_eta;eq:dPEdk;prop:heterogeneity","=\frac{\beta a_i}{\kappa}P_i(E)G_{i\eta}^E."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","335","proposition","","For a fixed firm distribution, aggregate route-planning-stage project arrivals rise when the positive $\Gamma_i(M,\eta,p_m^*)$ response among relevant firms is not offset by CMO support-cost feedback and the affected set has positive measure. Aggregate observed outcomes additionally require that route-use and realization terms do not fall enough to offset the planning-stage gain. This is a private-value and realized-output implication, not a welfare theorem."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","340","calibration-or-empirical;narrative-paragraph","","The model delivers three empirical predictions that are useful before calibration. First, MAH should increase holder--producer separation among realized original-drug projects primarily where the retained entrusted route is feasible and valuable. Second, realized original-drug outcomes should respond more for firms with stronger research capability but weaker internal manufacturing capability, provided they are technically eligible for qualified support. Third, the response should be attenuated where support is scarce. For that prediction the support market is indexed by cell $m$---for example, region, dosage form, or technology segment---and each cell has its own $p_m^*(M,\eta)$. These predictions distinguish the MAH route-friction channel from a generic demand shock, scientific-productivity shock, or approval-speed reform."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","346","calibration-or-empirical;equation","eq:observed_split_share","s_E^{obs}(M,\eta)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","372","calibration-or-empirical;narrative-paragraph","","$a_i x_i^*(M,\eta)$ and realization scale & Realized original-drug counts & Disciplines project-arrival and realization scale jointly, not planning-stage arrivals alone. \\"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model.tex","373","calibration-or-empirical;narrative-paragraph","","$p_m^*(M,\eta)$ or CMO scarcity & Qualified entrusted-producer participation or capacity proxy by support-market cell & Needed to interpret attenuation; direct support costs may be unavailable. \\"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","70","appendix;equation","eq:pe_environment","R_t,\; H(\theta_i),\; G_N(\theta_i),\; H_C(z^C),\; M_t,\; \eta_t"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","74","appendix;narrative-paragraph","","where $R_t$ is the market-return shifter, $H$ is the distribution of incumbent firm characteristics $\theta_i$, $G_N$ is the distribution of potential entrant characteristics, $H_C$ is the distribution of qualified contract-manufacturing capacity, $M_t\in\{0,1\}$ is the institutional regime, and $\eta_t\in[0,1]$ is post-MAH implementation intensity, with $\eta_t=0$ by convention when $M_t=0$. The equilibrium support cost $p_{m,t}^*(M_t,\eta_t)$ is determined by"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","76","appendix;equation","eq:baseline_cm_clearing","D_m^{tot}(p_m;M_t,\eta_t)=S_m(p_m),"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","93","appendix;narrative-paragraph","","Endogenous route and R\&D objects & $P_i(r\mid M,\eta,p_m^*)$, $\Gamma_i(M,\eta,p_m^*)$, $x_i^*(M,\eta)$, $\lambda_i^{plan,*}$, $\lambda_i^{obs,*}$ & Determined jointly by route payoffs, logit route choice, CMO support-market clearing, and the R\&D FOC & Observed output is downstream of route-planning-stage project arrival \\"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","94","appendix;narrative-paragraph","","CMO market object & $p_m^*(M,\eta)$ & Determined by $D_m^{tot}(p_m;M,\eta)=S_m(p_m)$ & Only qualified manufacturing support is cleared; no product-market or R\&D-input GE \\"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","189","appendix;equation","eq:tau_intensity","\tau^E_{i,t+1}(\eta_{t+1})"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","190","appendix;equation","eq:tau_intensity","=\bar\tau_i^E-\Delta\tau_i\eta_{t+1},"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","191","appendix;equation","eq:tau_intensity","\qquad \eta_{t+1}\in[0,1],\quad \Delta\tau_i\ge0."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","194","appendix;narrative-paragraph","","Equation \eqref{eq:tau_intensity} should be read together with the route set in equation \eqref{eq:routeset}. The binary variable $M_{t+1}$ controls whether the MAH-style entrusted route exists. Conditional on $M_{t+1}=1$ and $q_i^E=1$, the continuous variable $\eta_{t+1}$ controls implementation strength. This separation prevents an invalid derivative with respect to a binary route-availability indicator."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","200","appendix;narrative-paragraph","","In the baseline, $M$ and $\eta$ do not directly shift $a_i$, $R^{event}$, $\bar R_i^E$, $C^I(k_i)$, or $\mu_i^E$. Conditional on $M=1$, $\tau_{i\eta}^E\le0$, $\zeta_{i\eta}^E\ge0$, and $\zeta_{ip}^E\le0$. Thus MAH operates through route availability, the entrusted-route policy friction, route-specific implementation, and the equilibrium qualified-support cost."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","203","appendix;narrative-paragraph","","The binary reform effect is analyzed as a finite route-set expansion. Derivative comparative statics are taken with respect to $\eta$ or a continuous friction conditional on $E$ being feasible."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","240","appendix;equation","eq:zetaE","\zeta^E_{i,t+1}(\eta_{t+1},p_{m,t+1})"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","242","appendix;equation","eq:zetaE","\zeta^E\!\left(\tau^E_{i,t+1}(\eta_{t+1}),q_i^E,\theta_i,p_{m,t+1}\right)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","254","appendix;equation","eq:GA;eq:GE;eq:GI;eq:GT","\zeta^E_{i,t+1}(\eta_{t+1},p^*_{m,t+1})"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","256","appendix;equation","eq:GA;eq:GE;eq:GI;eq:GT","-p^*_{m,t+1}(M_{t+1},\eta_{t+1})"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","257","appendix;equation","eq:GA;eq:GE;eq:GI;eq:GT","-\tau^E_{i,t+1}(\eta_{t+1})"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","267","appendix;narrative-paragraph","","so higher manufacturing ability lowers internal production cost. Here $p^*_{m,t+1}(M_{t+1},\eta_{t+1})$ is the equilibrium project-level effective cost of obtaining qualified entrusted manufacturing support. It summarizes support scarcity, production-readiness support, technology-transfer preparation, and capacity occupation at the level needed for the route decision; it is not a per-unit marginal cost inside the demand system. The separate object $\tau^E_{i,t+1}$ captures the MAH-reducible policy and contractual friction of the retained external route. The residual burden $\mu_i^E$ captures holder-side monitoring, quality-control, technical-transfer, and coordination costs that remain even when the route is legally supported. $S_i-\tau_i^T$ is the net value of the non-retained outside option."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","279","appendix;equation","eq:logit_prob","P_i(r\mid M_{t+1},\eta_{t+1},p^*_{m,t+1})"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","286","appendix;narrative-paragraph","","For routes other than retained entrusted production, $\zeta_i^r$ may be independent of $p_m$ and $\eta$."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","289","appendix;equation","eq:Gamma_general","\Gamma_{i,t+1}(M_{t+1},\eta_{t+1},p^*_{m,t+1})"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","304","appendix;narrative-paragraph","","The baseline closes only the market for qualified entrusted manufacturing support. One project planning route $E$ requires one qualified support package. Given $(p_m,M,\eta)$, route choice and R\&D imply total support demand"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","306","appendix;equation","eq:cm_demand_baseline","D_m^{tot}(p_m;M,\eta)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","310","appendix;equation","eq:cm_demand_baseline","a_i x_i^*(M,\eta,p_m)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","311","appendix;equation","eq:cm_demand_baseline","P_i(E\mid M,\eta,p_m)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","315","appendix;narrative-paragraph","","where $D_m^B(p_m)$ is exogenous background demand from non-MAH uses and $P_i(E\mid M,\eta,p_m)=0$ when $E\notin\calR_i(M)$. Background demand keeps the market active before MAH, so $p_m^*(0,0)$ is economically meaningful. MAH-project demand is measured at route planning; it is not multiplied by $\zeta_i^E$ because the support package is reserved before final observed realization. Qualified producer supply is"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","326","appendix;narrative-paragraph","","Z_m(p_m;M,\eta)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","327","appendix;narrative-paragraph","","=D_m^{tot}(p_m;M,\eta)-S_m(p_m)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","329","appendix;narrative-paragraph","","is strictly decreasing, with $Z_m(0;M,\eta)\ge0$ and $Z_m(\bar p_m;M,\eta)\le0$. At differentiable interior equilibria, $D_{mp}^{tot}<S_{mp}$."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","334","appendix;proposition","lem:cmo_existence","Under Assumption \ref{ass:cmo_market_regular}, for each $(M,\eta)$ there is a unique $p_m^*(M,\eta)\in[0,\bar p_m]$ satisfying equation \eqref{eq:baseline_cm_clearing}."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","341","appendix;narrative-paragraph","","This closure lets an outward shift in MAH-project support demand raise $p_m^*(M,\eta)$ and partially offset the direct improvement in route $E$. No other market is closed in the baseline."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","355","appendix;equation","eq:transition","P_i(r\mid M_{t+1},\eta_{t+1},p^*_{m,t+1})"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","356","appendix;equation","eq:transition","\rho^r\zeta_i^r(\eta_{t+1},p^*_{m,t+1}),"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","382","appendix;equation","eq:Bellman_reduced","\E_t\left[\Gamma_{i,t+1}(M_{t+1},\eta_{t+1},p^*_{m,t+1})\right]"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","422","appendix;equation","eq:lambdaobs","P_i(r\mid M_{t+1},\eta_{t+1},p^*_{m,t+1})"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","423","appendix;equation","eq:lambdaobs","\zeta_i^r(\eta_{t+1},p^*_{m,t+1})\omega_i^{r,d}."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","431","appendix;equation","eq:lambdaobsE","P_i(E\mid M_{t+1},\eta_{t+1},p^*_{m,t+1})"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","432","appendix;equation","eq:lambdaobsE","\zeta_i^E(\eta_{t+1},p^*_{m,t+1})."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","437","appendix;narrative-paragraph","","For stationary comparative statics, hold the market-return background and residual entrusted-route burden fixed, set $(M_t,\eta_t)=(M,\eta)$, $\tau^E_{it}=\tau_i^E(\eta)$, $p_{m,t}=p_m^*(M,\eta)$, $v_t=v$, and $A_t=A$. From equation \eqref{eq:vrecursion},"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","444","appendix;equation","eq:Gamma_stationary","\Gamma_i^{M,\eta}"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","450","appendix;equation","eq:Gamma_stationary","\exp(G_i^r(M,\eta,p_m^*(M,\eta))/\sigma_r)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","454","appendix;narrative-paragraph","","When $\eta$ is fixed at the value associated with regime $M$, later sections use the shorthand $\Gamma_i^M\equiv\Gamma_i^{M,\eta_M}$. The stationary solutions are"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","456","appendix;equation","eq:lambdastationary;eq:Vstationary;eq:xstationary","x_i^*(M,\eta)&=\frac{\beta a_i}{\kappa}\Gamma_i^{M,\eta},\label{eq:xstationary}\\"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","457","appendix;equation","eq:lambdastationary;eq:Vstationary;eq:xstationary","\lambda_i^{plan,*}(M,\eta)&=\frac{\beta a_i^2}{\kappa}\Gamma_i^{M,\eta},\label{eq:lambdastationary}\\"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","458","appendix;equation","eq:lambdastationary;eq:Vstationary;eq:xstationary","V_i(n_i;M,\eta)&=\frac{\beta^2 a_i^2}{2\kappa(1-\beta)}\left[\Gamma_i^{M,\eta}\right]^2+\frac{\pi}{1-\beta(1-\delta)}n_i.\label{eq:Vstationary}"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","468","appendix;narrative-paragraph","","For $q_i^E=1$, hold $p_m$, $\eta$, and every old-route payoff fixed. Define"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","475","appendix;equation","eq:set_expansion_appendix","=\Gamma_i(1,\eta,p_m)-\Gamma_i(0,0,p_m)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","477","appendix;equation","eq:set_expansion_appendix","1+\frac{\exp(G_i^E(\eta,p_m)/\sigma_r)}{Q_i^0}"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","481","appendix;narrative-paragraph","","This is the correct comparison for the binary institution $M$. It is an option-value result at fixed $p_m$; equilibrium price feedback is introduced separately through continuous post-MAH implementation intensity $\eta$."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","495","appendix;narrative-paragraph","","If $E\notin\calR_i(M)$, set $P_i(E\mid M,\eta,p_m^*)=0$. The derivative of the inclusive value is"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","499","appendix;equation","eq:dGammadTau_logit","P_i(E\mid M,\eta,p_m^*)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","527","appendix;proposition","eq:dLambdadtau_logit;eq:dxdtau_logit;prop:logit_weighted_response","The response is stronger for high-$a_i$ firms and for firms with high $P_i(E\mid M,\eta,p_m^*)$."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","538","appendix;proposition","eq:obsE_decomposition;prop:observed_output_decomposition","\lambda_i^{obs,E}(M,\eta)"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","540","appendix;proposition","eq:obsE_decomposition;prop:observed_output_decomposition","a_i x_i^*(M,\eta)P_i(E\mid M,\eta,p_m^*)\zeta_i^E(\eta,p_m^*)."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","568","appendix;proposition","cor:deterministic_sorting_limit;eq:deterministic_sorting_limit","E_i(1,\eta)=G_i^E(\eta,p_m^*(1,\eta))."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","574","appendix;equation;proposition","cor:deterministic_sorting_limit;eq:deterministic_sorting_limit","E_i(1,\eta)>B_i^0."
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","583","appendix;narrative-paragraph","","Conditional on $M=1$, only route $E$ depends directly on $(\eta,p_m)$. Assumption \ref{ass:policy_exclusion} gives"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","585","appendix;equation","eq:GE_eta_appendix;eq:GE_p_appendix","G_{i\eta}^E"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","586","appendix;equation","eq:GE_eta_appendix;eq:GE_p_appendix","&=(\bar R_i^E+v)\zeta_{i\eta}^E-\tau_{i\eta}^E\ge0,"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","594","appendix;equation","eq:eta_partial_derivatives;eq:p_partial_derivatives","\Gamma_{i\eta}&=P_i(E)G_{i\eta}^E,"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","595","appendix;equation","eq:eta_partial_derivatives;eq:p_partial_derivatives","&x_{i\eta}^*&=\frac{\beta a_i}{\kappa}\Gamma_{i\eta},"
"CW-09","continuous_eta","paper/manuscript/mah_route_indicator_friction_model_appendix.tex","596","appendix;equation","eq:eta_partial_derivatives;eq:p_partial_derivatives","&P_{i\eta}(E)&=\frac{P_i(E)[1-P_i(E)]}{\sigma_r}G_{i\eta}^E,"
